order_id,line_item_id,order_number,customer_id,product_id,location_id,order_date,ship_date,quantity,unit_price,discount_amount
1072,2726,ORD-001072,186,20,9,2023-04-14,2023-04-19,3,29.99,0
1072,2727,ORD-001072,186,20,9,2023-04-14,2023-04-19,3,29.99,15
1072,2728,ORD-001072,186,23,9,2023-04-14,2023-04-19,3,49.99,5
1072,2729,ORD-001072,186,20,9,2023-04-14,2023-04-19,4,29.99,10
1073,2730,ORD-001073,101,4,25,2024-05-04,2024-05-05,4,699.99,0
1073,2731,ORD-001073,101,9,25,2024-05-04,2024-05-05,4,79.99,20
1073,2732,ORD-001073,101,18,25,2024-05-04,2024-05-05,1,129.99,20
1073,2733,ORD-001073,101,13,25,2024-05-04,2024-05-05,2,49.99,15
1074,2734,ORD-001074,184,21,9,2023-08-27,2023-09-02,4,34.99,20
1075,2735,ORD-001075,98,18,11,2023-02-13,2023-02-17,1,129.99,0
1075,2736,ORD-001075,98,16,11,2023-02-13,2023-02-17,2,39.99,0
1075,2737,ORD-001075,98,31,11,2023-02-13,2023-02-17,5,19.99,5
1075,2738,ORD-001075,98,3,11,2023-02-13,2023-02-17,4,1599.99,15
1076,2739,ORD-001076,181,4,16,2023-05-27,2023-06-01,1,699.99,0
1076,2740,ORD-001076,181,22,16,2023-05-27,2023-06-01,3,59.99,10
1076,2741,ORD-001076,181,24,16,2023-05-27,2023-06-01,4,89.99,0
1076,2742,ORD-001076,181,8,16,2023-05-27,2023-06-01,4,29.99,0
1077,2743,ORD-001077,192,10,3,2023-10-27,2023-11-03,5,39.99,0
1077,2744,ORD-001077,192,37,3,2023-10-27,2023-11-03,2,24.99,10
1078,2745,ORD-001078,23,36,15,2023-05-18,2023-05-24,5,149.99,20
1078,2746,ORD-001078,23,19,15,2023-05-18,2023-05-24,1,14.99,0
1078,2747,ORD-001078,23,5,15,2023-05-18,2023-05-24,3,549.99,20
1079,2748,ORD-001079,93,21,29,2024-07-02,2024-07-06,4,34.99,0
1079,2749,ORD-001079,93,30,29,2024-07-02,2024-07-06,3,29.99,0
1080,2750,ORD-001080,51,9,22,2023-06-15,2023-06-20,1,79.99,15
1081,2751,ORD-001081,106,34,14,2024-03-22,2024-03-30,1,89.99,10
1082,2752,ORD-001082,96,35,1,2024-06-14,2024-06-15,4,24.99,0
1082,2753,ORD-001082,96,37,1,2024-06-14,2024-06-15,3,24.99,15
1082,2754,ORD-001082,96,5,1,2024-06-14,2024-06-15,1,549.99,10
1083,2755,ORD-001083,24,33,18,2022-08-19,2022-08-28,1,24.99,10
1083,2756,ORD-001083,24,30,18,2022-08-19,2022-08-28,5,29.99,15
1084,2757,ORD-001084,49,30,25,2022-05-30,2022-06-06,4,29.99,15
1084,2758,ORD-001084,49,10,25,2022-05-30,2022-06-06,3,39.99,0
1084,2759,ORD-001084,49,12,25,2022-05-30,2022-06-06,5,59.99,0
1085,2760,ORD-001085,117,37,17,2024-06-04,2024-06-05,3,24.99,0
1085,2761,ORD-001085,117,40,17,2024-06-04,2024-06-05,4,12.99,0
1085,2762,ORD-001085,117,1,17,2024-06-04,2024-06-05,2,899.99,0
1085,2763,ORD-001085,117,28,17,2024-06-04,2024-06-05,2,39.99,0
1086,2764,ORD-001086,58,13,19,2023-10-31,2023-11-09,5,49.99,0
1086,2765,ORD-001086,58,37,19,2023-10-31,2023-11-09,2,24.99,0
1086,2766,ORD-001086,58,10,19,2023-10-31,2023-11-09,2,39.99,0
1086,2767,ORD-001086,58,12,19,2023-10-31,2023-11-09,1,59.99,0
1087,2768,ORD-001087,137,5,20,2022-03-22,2022-03-25,3,549.99,20
1087,2769,ORD-001087,137,21,20,2022-03-22,2022-03-25,2,34.99,15
1087,2770,ORD-001087,137,14,20,2022-03-22,2022-03-25,2,34.99,0
1088,2771,ORD-001088,42,23,14,2023-07-10,2023-07-14,1,49.99,0
1088,2772,ORD-001088,42,29,14,2023-07-10,2023-07-14,1,44.99,20
1089,2773,ORD-001089,97,4,1,2024-06-28,2024-07-02,4,699.99,5
1089,2774,ORD-001089,97,26,1,2024-06-28,2024-07-02,2,79.99,0
1089,2775,ORD-001089,97,25,1,2024-06-28,2024-07-02,5,59.99,20
1089,2776,ORD-001089,97,8,1,2024-06-28,2024-07-02,1,29.99,0
1090,2777,ORD-001090,130,14,30,2024-11-23,2024-11-25,1,34.99,5
1090,2778,ORD-001090,130,39,30,2024-11-23,2024-11-25,3,14.99,15
1091,2779,ORD-001091,82,33,14,2023-01-27,2023-01-31,3,24.99,5
1092,2780,ORD-001092,66,1,17,2022-08-18,2022-08-26,4,899.99,20
1093,2781,ORD-001093,108,20,13,2022-07-24,2022-07-30,1,29.99,5
1093,2782,ORD-001093,108,20,13,2022-07-24,2022-07-30,2,29.99,15
1093,2783,ORD-001093,108,6,13,2022-07-24,2022-07-30,4,299.99,5
1094,2784,ORD-001094,5,16,9,2023-10-25,2023-10-26,2,39.99,10
1094,2785,ORD-001094,5,1,9,2023-10-25,2023-10-26,2,899.99,10
1095,2786,ORD-001095,40,39,5,2024-08-20,2024-08-21,2,14.99,20
1096,2787,ORD-001096,190,11,22,2023-08-24,2023-08-30,4,19.99,0
1096,2788,ORD-001096,190,12,22,2023-08-24,2023-08-30,5,59.99,0
1096,2789,ORD-001096,190,12,22,2023-08-24,2023-08-30,3,59.99,0
1096,2790,ORD-001096,190,11,22,2023-08-24,2023-08-30,1,19.99,5
1097,2791,ORD-001097,53,40,10,2024-04-06,2024-04-12,3,12.99,0
1097,2792,ORD-001097,53,2,10,2024-04-06,2024-04-12,3,1199.99,0
1097,2793,ORD-001097,53,31,10,2024-04-06,2024-04-12,1,19.99,15
1098,2794,ORD-001098,37,39,30,2024-04-14,2024-04-15,5,14.99,0
1098,2795,ORD-001098,37,11,30,2024-04-14,2024-04-15,1,19.99,0
1098,2796,ORD-001098,37,23,30,2024-04-14,2024-04-15,2,49.99,0
1098,2797,ORD-001098,37,27,30,2024-04-14,2024-04-15,1,24.99,0
1099,2798,ORD-001099,122,9,15,2024-04-30,2024-05-09,5,79.99,20
1099,2799,ORD-001099,122,1,15,2024-04-30,2024-05-09,3,899.99,5
1099,2800,ORD-001099,122,31,15,2024-04-30,2024-05-09,3,19.99,0
1099,2801,ORD-001099,122,21,15,2024-04-30,2024-05-09,5,34.99,0
1100,2802,ORD-001100,158,37,22,2022-07-17,2022-07-25,2,24.99,0
1100,2803,ORD-001100,158,15,22,2022-07-17,2022-07-25,5,49.99,0
1100,2804,ORD-001100,158,10,22,2022-07-17,2022-07-25,2,39.99,15
1100,2805,ORD-001100,158,6,22,2022-07-17,2022-07-25,1,299.99,15
1101,2806,ORD-001101,104,17,10,2022-08-04,2022-08-08,2,34.99,15
1101,2807,ORD-001101,104,20,10,2022-08-04,2022-08-08,3,29.99,15
1102,2808,ORD-001102,119,9,22,2024-11-30,2024-12-09,3,79.99,5
1102,2809,ORD-001102,119,24,22,2024-11-30,2024-12-09,2,89.99,10
1102,2810,ORD-001102,119,3,22,2024-11-30,2024-12-09,4,1599.99,15
1103,2811,ORD-001103,13,10,26,2023-02-10,2023-02-13,1,39.99,20
1104,2812,ORD-001104,61,37,6,2024-03-23,2024-03-29,4,24.99,5
1105,2813,ORD-001105,89,30,7,2024-04-10,2024-04-18,5,29.99,0
1105,2814,ORD-001105,89,35,7,2024-04-10,2024-04-18,4,24.99,0
1106,2815,ORD-001106,191,12,9,2024-11-19,2024-11-25,3,59.99,0
1106,2816,ORD-001106,191,32,9,2024-11-19,2024-11-25,5,14.99,5
1106,2817,ORD-001106,191,7,9,2024-11-19,2024-11-25,3,49.99,20
1107,2818,ORD-001107,133,2,9,2022-05-10,2022-05-16,5,1199.99,0
1107,2819,ORD-001107,133,7,9,2022-05-10,2022-05-16,2,49.99,5
1107,2820,ORD-001107,133,8,9,2022-05-10,2022-05-16,1,29.99,10
1107,2821,ORD-001107,133,19,9,2022-05-10,2022-05-16,2,14.99,20
1108,2822,ORD-001108,89,33,10,2024-07-15,2024-07-22,2,24.99,5
1109,2823,ORD-001109,131,13,7,2022-10-18,2022-10-22,3,49.99,10
1110,2824,ORD-001110,154,35,25,2022-11-07,2022-11-17,3,24.99,10
1111,2825,ORD-001111,59,11,23,2024-12-23,2024-12-26,1,19.99,15
1111,2826,ORD-001111,59,11,23,2024-12-23,2024-12-26,5,19.99,0
1111,2827,ORD-001111,59,10,23,2024-12-23,2024-12-26,5,39.99,10
1112,2828,ORD-001112,109,26,28,2023-02-19,2023-02-24,3,79.99,5
1113,2829,ORD-001113,134,9,14,2024-09-02,2024-09-10,3,79.99,0
1113,2830,ORD-001113,134,5,14,2024-09-02,2024-09-10,3,549.99,15
1113,2831,ORD-001113,134,36,14,2024-09-02,2024-09-10,3,149.99,0
1114,2832,ORD-001114,188,9,20,2022-05-17,2022-05-18,2,79.99,5
1114,2833,ORD-001114,188,11,20,2022-05-17,2022-05-18,2,19.99,5
1114,2834,ORD-001114,188,11,20,2022-05-17,2022-05-18,4,19.99,5
1114,2835,ORD-001114,188,38,20,2022-05-17,2022-05-18,2,34.99,0
1115,2836,ORD-001115,90,26,3,2023-04-09,2023-04-14,1,79.99,15
1115,2837,ORD-001115,90,38,3,2023-04-09,2023-04-14,2,34.99,0
1116,2838,ORD-001116,114,8,5,2023-07-19,2023-07-25,5,29.99,0
1117,2839,ORD-001117,135,20,4,2024-08-22,2024-08-26,1,29.99,10
1117,2840,ORD-001117,135,40,4,2024-08-22,2024-08-26,4,12.99,0
1117,2841,ORD-001117,135,5,4,2024-08-22,2024-08-26,3,549.99,0
1117,2842,ORD-001117,135,3,4,2024-08-22,2024-08-26,4,1599.99,20
1118,2843,ORD-001118,66,32,4,2024-08-13,2024-08-20,3,14.99,0
1118,2844,ORD-001118,66,34,4,2024-08-13,2024-08-20,1,89.99,0
1119,2845,ORD-001119,188,28,20,2024-01-13,2024-01-17,4,39.99,0
1119,2846,ORD-001119,188,7,20,2024-01-13,2024-01-17,3,49.99,20
1119,2847,ORD-001119,188,18,20,2024-01-13,2024-01-17,3,129.99,15
1119,2848,ORD-001119,188,33,20,2024-01-13,2024-01-17,3,24.99,5
1120,2849,ORD-001120,171,1,27,2023-05-30,2023-06-05,1,899.99,15
1121,2850,ORD-001121,125,18,8,2024-10-10,2024-10-14,1,129.99,20
1121,2851,ORD-001121,125,32,8,2024-10-10,2024-10-14,5,14.99,10
1121,2852,ORD-001121,125,37,8,2024-10-10,2024-10-14,4,24.99,10
1121,2853,ORD-001121,125,34,8,2024-10-10,2024-10-14,4,89.99,0
1122,2854,ORD-001122,155,8,4,2022-07-21,2022-07-31,2,29.99,0
1123,2855,ORD-001123,149,23,22,2024-05-13,2024-05-20,4,49.99,20
1124,2856,ORD-001124,118,28,19,2024-12-06,2024-12-07,1,39.99,0
1124,2857,ORD-001124,118,37,19,2024-12-06,2024-12-07,2,24.99,0
1124,2858,ORD-001124,118,22,19,2024-12-06,2024-12-07,1,59.99,0
1124,2859,ORD-001124,118,27,19,2024-12-06,2024-12-07,1,24.99,15
1125,2860,ORD-001125,117,23,28,2023-06-04,2023-06-10,2,49.99,0
1125,2861,ORD-001125,117,29,28,2023-06-04,2023-06-10,1,44.99,0
1125,2862,ORD-001125,117,30,28,2023-06-04,2023-06-10,3,29.99,20
1126,2863,ORD-001126,42,12,7,2023-10-22,2023-10-29,4,59.99,20
1126,2864,ORD-001126,42,6,7,2023-10-22,2023-10-29,3,299.99,0
1126,2865,ORD-001126,42,40,7,2023-10-22,2023-10-29,5,12.99,15
1127,2866,ORD-001127,59,26,11,2023-09-19,2023-09-21,3,79.99,10
1128,2867,ORD-001128,128,17,21,2023-01-17,2023-01-24,4,34.99,0
1128,2868,ORD-001128,128,22,21,2023-01-17,2023-01-24,4,59.99,0
1129,2869,ORD-001129,194,8,6,2022-12-12,2022-12-18,2,29.99,10
1130,2870,ORD-001130,80,36,30,2024-11-02,2024-11-11,5,149.99,0
1130,2871,ORD-001130,80,26,30,2024-11-02,2024-11-11,5,79.99,15
1130,2872,ORD-001130,80,5,30,2024-11-02,2024-11-11,2,549.99,0
1131,2873,ORD-001131,24,22,23,2024-04-08,2024-04-13,5,59.99,0
1131,2874,ORD-001131,24,26,23,2024-04-08,2024-04-13,2,79.99,5
1132,2875,ORD-001132,27,21,28,2023-08-25,2023-09-04,2,34.99,5
1133,2876,ORD-001133,11,32,8,2022-11-14,2022-11-19,2,14.99,20
1134,2877,ORD-001134,178,14,8,2023-05-18,2023-05-22,2,34.99,0
1134,2878,ORD-001134,178,19,8,2023-05-18,2023-05-22,2,14.99,0
1134,2879,ORD-001134,178,40,8,2023-05-18,2023-05-22,4,12.99,20
1134,2880,ORD-001134,178,29,8,2023-05-18,2023-05-22,4,44.99,10
1135,2881,ORD-001135,142,34,19,2023-01-29,2023-02-05,5,89.99,5
1135,2882,ORD-001135,142,37,19,2023-01-29,2023-02-05,4,24.99,15
1136,2883,ORD-001136,67,24,23,2024-01-16,2024-01-21,3,89.99,0
1136,2884,ORD-001136,67,21,23,2024-01-16,2024-01-21,5,34.99,0
1136,2885,ORD-001136,67,5,23,2024-01-16,2024-01-21,2,549.99,0
1136,2886,ORD-001136,67,16,23,2024-01-16,2024-01-21,5,39.99,10
1137,2887,ORD-001137,33,7,4,2024-11-05,2024-11-13,5,49.99,0
1137,2888,ORD-001137,33,23,4,2024-11-05,2024-11-13,5,49.99,20
1137,2889,ORD-001137,33,15,4,2024-11-05,2024-11-13,4,49.99,0
1138,2890,ORD-001138,148,32,27,2022-04-19,2022-04-27,5,14.99,5
1138,2891,ORD-001138,148,5,27,2022-04-19,2022-04-27,2,549.99,0
1138,2892,ORD-001138,148,36,27,2022-04-19,2022-04-27,4,149.99,10
1138,2893,ORD-001138,148,4,27,2022-04-19,2022-04-27,3,699.99,5
1139,2894,ORD-001139,181,18,5,2022-05-11,2022-05-17,5,129.99,0
1140,2895,ORD-001140,187,26,1,2024-10-02,2024-10-09,2,79.99,15
1140,2896,ORD-001140,187,29,1,2024-10-02,2024-10-09,3,44.99,10
1141,2897,ORD-001141,179,37,22,2023-09-16,2023-09-22,5,24.99,5
1141,2898,ORD-001141,179,10,22,2023-09-16,2023-09-22,5,39.99,15
1142,2899,ORD-001142,151,23,11,2022-01-14,2022-01-24,5,49.99,0
1143,2900,ORD-001143,199,11,3,2022-05-11,2022-05-20,2,19.99,0
1143,2901,ORD-001143,199,39,3,2022-05-11,2022-05-20,2,14.99,20
1143,2902,ORD-001143,199,12,3,2022-05-11,2022-05-20,1,59.99,15
1143,2903,ORD-001143,199,32,3,2022-05-11,2022-05-20,1,14.99,0
1144,2904,ORD-001144,23,27,4,2024-04-06,2024-04-16,4,24.99,15
1144,2905,ORD-001144,23,31,4,2024-04-06,2024-04-16,2,19.99,20
1144,2906,ORD-001144,23,22,4,2024-04-06,2024-04-16,2,59.99,0
1144,2907,ORD-001144,23,20,4,2024-04-06,2024-04-16,3,29.99,0
1145,2908,ORD-001145,182,12,14,2023-06-01,2023-06-09,3,59.99,5
1146,2909,ORD-001146,52,29,8,2023-12-21,2023-12-23,1,44.99,10
1146,2910,ORD-001146,52,17,8,2023-12-21,2023-12-23,1,34.99,10
1146,2911,ORD-001146,52,4,8,2023-12-21,2023-12-23,5,699.99,0
1147,2912,ORD-001147,175,34,12,2022-07-15,2022-07-18,1,89.99,0
1148,2913,ORD-001148,84,5,13,2023-09-20,2023-09-21,2,549.99,0
1148,2914,ORD-001148,84,40,13,2023-09-20,2023-09-21,4,12.99,0
1148,2915,ORD-001148,84,35,13,2023-09-20,2023-09-21,2,24.99,0
1149,2916,ORD-001149,25,37,28,2022-11-13,2022-11-23,2,24.99,5
1149,2917,ORD-001149,25,12,28,2022-11-13,2022-11-23,5,59.99,0
1149,2918,ORD-001149,25,29,28,2022-11-13,2022-11-23,1,44.99,10
1150,2919,ORD-001150,10,7,30,2022-09-04,2022-09-09,3,49.99,15
1150,2920,ORD-001150,10,12,30,2022-09-04,2022-09-09,5,59.99,10
1150,2921,ORD-001150,10,11,30,2022-09-04,2022-09-09,1,19.99,5
1151,2922,ORD-001151,50,30,20,2022-11-14,2022-11-24,5,29.99,20
1151,2923,ORD-001151,50,25,20,2022-11-14,2022-11-24,4,59.99,0
1151,2924,ORD-001151,50,36,20,2022-11-14,2022-11-24,1,149.99,0
1152,2925,ORD-001152,64,13,12,2022-10-17,2022-10-21,4,49.99,0
1152,2926,ORD-001152,64,23,12,2022-10-17,2022-10-21,1,49.99,5
1152,2927,ORD-001152,64,38,12,2022-10-17,2022-10-21,1,34.99,20
1152,2928,ORD-001152,64,34,12,2022-10-17,2022-10-21,1,89.99,15
1153,2929,ORD-001153,168,35,11,2024-12-15,2024-12-25,2,24.99,0
1153,2930,ORD-001153,168,21,11,2024-12-15,2024-12-25,2,34.99,5
1153,2931,ORD-001153,168,13,11,2024-12-15,2024-12-25,3,49.99,15
1153,2932,ORD-001153,168,28,11,2024-12-15,2024-12-25,4,39.99,5
1154,2933,ORD-001154,97,7,3,2024-10-01,2024-10-02,3,49.99,10
1154,2934,ORD-001154,97,31,3,2024-10-01,2024-10-02,5,19.99,5
1154,2935,ORD-001154,97,20,3,2024-10-01,2024-10-02,4,29.99,20
1154,2936,ORD-001154,97,19,3,2024-10-01,2024-10-02,1,14.99,10
1155,2937,ORD-001155,11,21,7,2022-07-02,2022-07-07,1,34.99,10
1155,2938,ORD-001155,11,2,7,2022-07-02,2022-07-07,1,1199.99,0
1156,2939,ORD-001156,99,28,7,2023-12-22,2023-12-31,5,39.99,10
1157,2940,ORD-001157,46,7,17,2024-01-30,2024-01-31,4,49.99,0
1157,2941,ORD-001157,46,15,17,2024-01-30,2024-01-31,3,49.99,0
1158,2942,ORD-001158,183,3,7,2024-10-11,2024-10-15,4,1599.99,0
1159,2943,ORD-001159,177,22,4,2023-08-18,2023-08-19,2,59.99,5
1159,2944,ORD-001159,177,15,4,2023-08-18,2023-08-19,3,49.99,20
1160,2945,ORD-001160,103,40,2,2022-11-16,2022-11-19,3,12.99,5
1160,2946,ORD-001160,103,37,2,2022-11-16,2022-11-19,3,24.99,0
1161,2947,ORD-001161,168,27,24,2023-07-13,2023-07-20,4,24.99,5
1162,2948,ORD-001162,72,39,27,2023-01-24,2023-02-01,1,14.99,15
1162,2949,ORD-001162,72,26,27,2023-01-24,2023-02-01,1,79.99,15
1162,2950,ORD-001162,72,29,27,2023-01-24,2023-02-01,2,44.99,15
1163,2951,ORD-001163,177,11,8,2022-05-25,2022-05-27,4,19.99,0
1164,2952,ORD-001164,47,26,18,2023-11-02,2023-11-05,3,79.99,10
1164,2953,ORD-001164,47,19,18,2023-11-02,2023-11-05,3,14.99,20
1164,2954,ORD-001164,47,37,18,2023-11-02,2023-11-05,3,24.99,0
1165,2955,ORD-001165,195,36,4,2024-03-19,2024-03-23,4,149.99,0
1166,2956,ORD-001166,33,7,17,2022-03-15,2022-03-23,1,49.99,0
1166,2957,ORD-001166,33,3,17,2022-03-15,2022-03-23,4,1599.99,0
1166,2958,ORD-001166,33,6,17,2022-03-15,2022-03-23,1,299.99,0
1166,2959,ORD-001166,33,28,17,2022-03-15,2022-03-23,5,39.99,0
1167,2960,ORD-001167,113,33,24,2022-10-20,2022-10-28,2,24.99,20
1168,2961,ORD-001168,54,10,24,2023-10-14,2023-10-15,3,39.99,20
1169,2962,ORD-001169,65,13,30,2022-12-26,2023-01-01,1,49.99,5
1169,2963,ORD-001169,65,25,30,2022-12-26,2023-01-01,2,59.99,0
1169,2964,ORD-001169,65,33,30,2022-12-26,2023-01-01,1,24.99,0
1169,2965,ORD-001169,65,12,30,2022-12-26,2023-01-01,2,59.99,0
1170,2966,ORD-001170,169,5,24,2024-06-17,2024-06-18,2,549.99,10
1170,2967,ORD-001170,169,34,24,2024-06-17,2024-06-18,3,89.99,10
1170,2968,ORD-001170,169,11,24,2024-06-17,2024-06-18,2,19.99,10
1170,2969,ORD-001170,169,21,24,2024-06-17,2024-06-18,1,34.99,0
1171,2970,ORD-001171,176,40,3,2024-04-19,2024-04-28,2,12.99,15
1172,2971,ORD-001172,83,15,12,2022-03-20,2022-03-23,1,49.99,5
1173,2972,ORD-001173,1,15,19,2022-04-30,2022-05-07,1,49.99,10
1174,2973,ORD-001174,140,19,3,2022-02-10,2022-02-18,5,14.99,5
1174,2974,ORD-001174,140,29,3,2022-02-10,2022-02-18,2,44.99,15
1174,2975,ORD-001174,140,32,3,2022-02-10,2022-02-18,5,14.99,0
1174,2976,ORD-001174,140,23,3,2022-02-10,2022-02-18,4,49.99,5
1175,2977,ORD-001175,40,19,15,2024-01-08,2024-01-12,2,14.99,5
1175,2978,ORD-001175,40,17,15,2024-01-08,2024-01-12,2,34.99,0
1176,2979,ORD-001176,190,3,1,2024-06-03,2024-06-08,4,1599.99,5
1176,2980,ORD-001176,190,35,1,2024-06-03,2024-06-08,2,24.99,5
1177,2981,ORD-001177,33,27,27,2023-12-24,2023-12-28,4,24.99,5
1177,2982,ORD-001177,33,29,27,2023-12-24,2023-12-28,4,44.99,5
1177,2983,ORD-001177,33,30,27,2023-12-24,2023-12-28,3,29.99,0
1177,2984,ORD-001177,33,21,27,2023-12-24,2023-12-28,4,34.99,0
1178,2985,ORD-001178,186,13,17,2023-02-26,2023-03-02,5,49.99,0
1178,2986,ORD-001178,186,40,17,2023-02-26,2023-03-02,3,12.99,5
1179,2987,ORD-001179,141,14,28,2024-04-16,2024-04-22,4,34.99,0
1179,2988,ORD-001179,141,31,28,2024-04-16,2024-04-22,1,19.99,10
1179,2989,ORD-001179,141,29,28,2024-04-16,2024-04-22,3,44.99,20
1180,2990,ORD-001180,199,14,28,2024-04-24,2024-04-25,3,34.99,10
1180,2991,ORD-001180,199,11,28,2024-04-24,2024-04-25,4,19.99,10
1181,2992,ORD-001181,111,25,6,2024-06-26,2024-06-27,5,59.99,15
1181,2993,ORD-001181,111,12,6,2024-06-26,2024-06-27,3,59.99,15
1182,2994,ORD-001182,175,10,19,2022-11-16,2022-11-23,4,39.99,0
1182,2995,ORD-001182,175,30,19,2022-11-16,2022-11-23,2,29.99,20
1183,2996,ORD-001183,190,7,5,2024-09-23,2024-09-29,1,49.99,0
1184,2997,ORD-001184,6,21,1,2022-04-19,2022-04-25,3,34.99,0
1185,2998,ORD-001185,191,24,5,2023-03-13,2023-03-18,5,89.99,0
1186,2999,ORD-001186,150,12,29,2024-07-03,2024-07-11,3,59.99,0
1186,3000,ORD-001186,150,7,29,2024-07-03,2024-07-11,5,49.99,0
1186,3001,ORD-001186,150,10,29,2024-07-03,2024-07-11,2,39.99,5
1187,3002,ORD-001187,31,18,18,2024-04-19,2024-04-22,2,129.99,0
1187,3003,ORD-001187,31,10,18,2024-04-19,2024-04-22,4,39.99,0
1187,3004,ORD-001187,31,3,18,2024-04-19,2024-04-22,2,1599.99,5
1187,3005,ORD-001187,31,31,18,2024-04-19,2024-04-22,4,19.99,5
1188,3006,ORD-001188,44,29,25,2022-02-10,2022-02-20,5,44.99,10
1188,3007,ORD-001188,44,12,25,2022-02-10,2022-02-20,4,59.99,0
1188,3008,ORD-001188,44,32,25,2022-02-10,2022-02-20,5,14.99,0
1189,3009,ORD-001189,87,9,3,2024-01-28,2024-01-30,5,79.99,0
1189,3010,ORD-001189,87,26,3,2024-01-28,2024-01-30,2,79.99,0
1190,3011,ORD-001190,172,23,7,2023-10-19,2023-10-24,5,49.99,20
1191,3012,ORD-001191,127,17,1,2024-05-05,2024-05-08,2,34.99,10
1191,3013,ORD-001191,127,18,1,2024-05-05,2024-05-08,5,129.99,0
1191,3014,ORD-001191,127,32,1,2024-05-05,2024-05-08,3,14.99,0
1192,3015,ORD-001192,14,29,21,2023-05-05,2023-05-10,4,44.99,0
1192,3016,ORD-001192,14,3,21,2023-05-05,2023-05-10,3,1599.99,15
1192,3017,ORD-001192,14,30,21,2023-05-05,2023-05-10,1,29.99,0
1193,3018,ORD-001193,142,37,2,2022-09-25,2022-10-05,1,24.99,0
1194,3019,ORD-001194,98,3,7,2024-08-20,2024-08-27,3,1599.99,15
1194,3020,ORD-001194,98,25,7,2024-08-20,2024-08-27,3,59.99,0
1194,3021,ORD-001194,98,33,7,2024-08-20,2024-08-27,4,24.99,5
1194,3022,ORD-001194,98,22,7,2024-08-20,2024-08-27,2,59.99,0
1195,3023,ORD-001195,185,18,9,2023-01-31,2023-02-08,1,129.99,5
1195,3024,ORD-001195,185,6,9,2023-01-31,2023-02-08,3,299.99,20
1195,3025,ORD-001195,185,33,9,2023-01-31,2023-02-08,1,24.99,0
1196,3026,ORD-001196,33,12,26,2022-08-08,2022-08-12,3,59.99,0
1197,3027,ORD-001197,40,1,19,2023-05-01,2023-05-03,1,899.99,15
1198,3028,ORD-001198,88,22,28,2022-05-25,2022-05-28,1,59.99,10
1198,3029,ORD-001198,88,8,28,2022-05-25,2022-05-28,1,29.99,15
1198,3030,ORD-001198,88,9,28,2022-05-25,2022-05-28,2,79.99,15
1198,3031,ORD-001198,88,6,28,2022-05-25,2022-05-28,2,299.99,0
1199,3032,ORD-001199,184,14,3,2022-01-08,2022-01-15,1,34.99,15
1199,3033,ORD-001199,184,6,3,2022-01-08,2022-01-15,4,299.99,0
1200,3034,ORD-001200,161,32,17,2023-01-30,2023-02-07,5,14.99,15
1200,3035,ORD-001200,161,12,17,2023-01-30,2023-02-07,4,59.99,0
1201,3036,ORD-001201,188,33,22,2022-05-06,2022-05-14,1,24.99,0
1201,3037,ORD-001201,188,12,22,2022-05-06,2022-05-14,2,59.99,0
1202,3038,ORD-001202,37,13,29,2023-01-23,2023-01-25,2,49.99,20
1203,3039,ORD-001203,83,38,25,2023-04-12,2023-04-15,3,34.99,10
1203,3040,ORD-001203,83,27,25,2023-04-12,2023-04-15,5,24.99,15
1203,3041,ORD-001203,83,19,25,2023-04-12,2023-04-15,2,14.99,5
1203,3042,ORD-001203,83,17,25,2023-04-12,2023-04-15,3,34.99,15
1204,3043,ORD-001204,62,11,17,2022-01-15,2022-01-20,1,19.99,0
1204,3044,ORD-001204,62,5,17,2022-01-15,2022-01-20,4,549.99,0
1204,3045,ORD-001204,62,4,17,2022-01-15,2022-01-20,5,699.99,20
1205,3046,ORD-001205,111,21,3,2024-07-02,2024-07-03,5,34.99,20
1206,3047,ORD-001206,93,21,23,2022-05-15,2022-05-25,4,34.99,0
1206,3048,ORD-001206,93,31,23,2022-05-15,2022-05-25,3,19.99,5
1206,3049,ORD-001206,93,20,23,2022-05-15,2022-05-25,4,29.99,0
1207,3050,ORD-001207,140,3,24,2023-01-25,2023-01-29,3,1599.99,5
1207,3051,ORD-001207,140,30,24,2023-01-25,2023-01-29,4,29.99,0
1208,3052,ORD-001208,104,10,15,2024-08-09,2024-08-17,4,39.99,5
1208,3053,ORD-001208,104,2,15,2024-08-09,2024-08-17,2,1199.99,20
1209,3054,ORD-001209,82,1,13,2022-11-02,2022-11-09,4,899.99,20
1209,3055,ORD-001209,82,12,13,2022-11-02,2022-11-09,2,59.99,10
1209,3056,ORD-001209,82,12,13,2022-11-02,2022-11-09,2,59.99,0
1210,3057,ORD-001210,5,22,13,2024-08-25,2024-08-28,2,59.99,0
1210,3058,ORD-001210,5,32,13,2024-08-25,2024-08-28,4,14.99,0
1210,3059,ORD-001210,5,20,13,2024-08-25,2024-08-28,5,29.99,0
1211,3060,ORD-001211,59,28,7,2024-09-23,2024-10-03,4,39.99,20
1211,3061,ORD-001211,59,11,7,2024-09-23,2024-10-03,4,19.99,15
1211,3062,ORD-001211,59,4,7,2024-09-23,2024-10-03,3,699.99,0
1211,3063,ORD-001211,59,5,7,2024-09-23,2024-10-03,3,549.99,15
1212,3064,ORD-001212,123,34,20,2023-08-16,2023-08-19,4,89.99,20
